sample,t,vx,vy,vz
556,9.165634,1.160242,-28.84277,-6.386634
557,9.181976,0.09266911,-30.12987,-0.5101386
558,9.198608,-1.035005,-28.70061,5.697692
559,9.215073,-0.6457966,-23.04933,3.555104
560,9.231857,-0.6457966,-23.04933,3.555104
561,9.248566,-0.06123476,-14.07519,0.3370968
562,9.265274,1.225897,-27.054,-6.74855
563,9.273438,1.985336,-28.41462,-10.92926
564,9.281891,-2.222556,-28.49061,-10.77183
565,9.298462,-0.4571906,-18.36612,2.372465
566,9.315201,-0.4571906,-18.36612,2.372465
567,9.331879,1.277398,-19.35026,-7.370058
568,9.348618,-7.945653,-12.69064,-14.16502
569,9.365158,0.641192,-18.47431,-3.748647
570,9.381775,1.378058,-12.64905,-8.829862
571,9.398743,0.1349201,-0.174133,-0.7399763
572,9.415054,0.1349201,-0.174133,-0.7399763
573,9.431915,1.180309,25.09063,-6.422471
574,9.448349,1.071319,22.47262,-5.82942
575,9.46524,5.194282,26.04654,-6.124312
576,9.481766,-1.110191,25.65011,6.188753
577,9.498352,-1.602884,25.93035,8.742655
578,9.515137,-1.602884,25.93035,8.742655
579,9.53157,-4.219126,24.02134,14.23783
580,9.54837,-12.04356,28.39569,14.51143
581,9.564957,-21.20445,39.80964,21.48588
582,9.581619,-23.64545,39.30669,21.78587
583,9.598434,-34.36293,33.52734,22.07706
584,9.615021,-34.36293,33.52734,22.07706
585,9.631912,-48.14528,27.8434,23.21517
586,9.6483,-41.62312,23.1617,28.07126
587,9.665146,-37.83277,27.00688,36.2482
588,9.681549,-23.61924,31.44035,42.8303
589,9.698212,-24.82701,17.4376,46.83717
590,9.715179,-24.82701,17.4376,46.83717
591,9.731659,-30.06049,13.83296,52.94498
592,9.748413,-27.98239,15.42149,57.98064
593,9.764984,-21.00541,13.67427,53.68466
594,9.781723,-23.72125,8.754424,39.54184
595,9.798294,-29.16259,4.698834,25.62897
596,9.815201,-29.16259,4.698834,25.62897
597,9.831787,-26.95527,-16.90776,8.462679
598,9.848557,-20.39357,-17.89632,7.175782
599,9.865112,-13.81402,-3.654773,8.102984
600,9.881775,-8.474411,-3.549616,12.47449
